,objid,crowded,badbkgmatch,ra,dec,l,b,nmatches,nreject,nbands,i1_fluxtype,i2_fluxtype,i3_fluxtype,i4_fluxtype,m1_fluxtype,i1_fluxflag,i2_fluxflag,i3_fluxflag,i4_fluxflag,m1_fluxflag,i1_softsatflag,i2_softsatflag,i3_softsatflag,i4_softsatflag,i1_f_ap2,i1_df_ap2,i2_f_ap2,i2_df_ap2,i3_f_ap2,i3_df_ap2,i4_f_ap2,i4_df_ap2,m1_f_psf,m1_df_psf,i1_extfrac,i2_extfrac,i3_extfrac,i4_extfrac,m1_extfrac,i1_brtfrac,i2_brtfrac,i3_brtfrac,i4_brtfrac,m1_brtfrac,i1_snr,i2_snr,i3_snr,i4_snr,m1_snr,i1_seflags,i2_seflags,i3_seflags,i4_seflags,m1_dflag,m1_sflag,i1_meannoise,i2_meannoise,i3_meannoise,i4_meannoise,m1_meannoise,smid,regid,irac_obstype,mips_obstype,i1_coverage,i2_coverage,i3_coverage,i4_coverage,m1_coverage,twomass_key,twomass_assoc,twomass_ra,twomass_dec,j,dj,h,dh,k,dk,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist,i1_app_mag,i1_ABS_MAG,i2_app_mag,i2_ABS_MAG,i3_app_mag,i3_ABS_MAG,i4_app_mag,i4_ABS_MAG,m1_app_mag,m1_ABS_MAG
5249,SSTSL2 J054234.70-075840.7,0,0,85.644597,-7.977973,212.318889,-18.913194,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,4399.0,5.927,3877.0,7.161,2847.0,13.95,1732.0,21.94,896.3,135.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.2,526.9,196.0,97.6,6.6,0,0,0.0,0,N,1,0.9305,1.172,4.106,5.817,83.08,40044081,40044081-43,0,0,3.95,2.04,3.95,1.91,13.79,1308444869.0,1,85.64459,-7.977954,6138.0,152.6,7741.0,213.9,7191.0,172.2,Gaia DR3 3015748159182776576,85.64457754577,-7.97792807358,0.0,0.0,65.0,1636148068921376768,3015748159182776576,540481736,0.0586,0.0546,2.2231,0.0828,26.8434,0.271,0.168,0.073,0.212,0.065,0.0849,-0.0787,-0.2697,0.0007,-0.0671,0.004,-0.4896,0.2429,0.0678,0.0449,458,0,457,1,4.3967,703.53,0.43,7.1255,31,False,1.205,,,,,,,,53,21,0.104595,53,0.001734,84.93,0,0,1.149,0,454,2830.43501,2.70866,1044.96,17.057734,0.002945,47,303.397,7.85472,38.6261,19.133512,0.028247,47,4146.98,13.8133,300.216,15.703566,0.005231,1.572,0.0,47.0,0.0,47.0,0,3.429947,2.075779,1.354168,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999995,3563.1,3556.3,3568.3,4.2026,4.1763,4.2353,0.396,0.3895,0.3992,395.5005,381.5232,405.7404,2.2816,2.2544,2.3046,1.397,1.3801,1.4113,0.9773,0.967,0.9858,MARCS,85.64457678988,-7.9779290168,1.185979,1.061877,0.0431,0.175979,12.012994443061789,4.027259258670762,11.665130690254411,3.6793955058633845,11.515775933016641,3.5300407486256145,11.421283380589777,3.4355481961987504,9.757664398111917,1.77192921372089
5260,SSTSL2 J053436.31-061624.3,0,0,83.651324,-6.273441,209.769123,-19.930535,1,0,7,1,1,1,1,1,2,2,0.0,0,0,0,0,0.0,0,2542.0,3.075,2055.0,4.614,1704.0,9.673,1532.0,13.41,1876.0,81.91,0.0,0.0,0.0,0.0,0.0,1.02,1.02,0.0,0.0,0.0,799.4,449.3,207.0,143.8,22.9,0,0,0.0,0,N,1,0.7074,0.9702,3.605,5.634,71.76,40044081,40044081-75,0,0,6.61,6.15,5.65,6.16,28.09,1252296747.0,1,83.65128,-6.273455,3607.0,116.3,4533.0,137.8,3648.0,100.8,Gaia DR3 3017150861143125120,83.651294135,-6.27343316471,0.0,0.0,83.0,1636148068921376768,3017150861143125120,1597284536,0.0628,0.0569,2.4405,0.0913,26.7293,0.401,0.399,0.086,-0.041,0.073,0.0239,0.0014,-0.0887,-0.0065,-0.2276,0.0078,-0.3731,0.1426,0.1826,-0.1312,397,0,397,0,-0.9438,409.54,0.0,0.0,31,False,1.216,,,,,,,,46,23,0.120997,48,0.02369,79.57,0,0,0.966,0,396,1962.04296,3.26059,601.745,17.455595,0.003294,43,228.93,7.53832,30.3689,19.439283,0.03586,43,2796.86,15.3506,182.199,16.13122,0.007057,1.542,0.0,1.0,0.0,3.0,0,3.308064,1.983688,1.324375,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999983,3434.2,3430.8,3438.2,4.2139,4.2063,4.2212,0.3961,0.3925,0.3984,487.5911,484.0973,491.6733,1.5432,1.5201,1.567,0.9385,0.9244,0.9531,0.6889,0.6795,0.6984,MARCS,83.65129235,-6.27343298153,1.375732,1.18576,-0.1281,0.11053,12.60844048245897,4.168161633249856,12.354340627242216,3.9140617780331013,12.073070624807325,3.6327917755982106,11.554506186551635,3.1142273373425198,8.955715804061887,0.5154369548527722
5262,SSTSL2 J053248.51-002100.9,0,0,83.202164,-0.350271,204.00344,-17.587893,1,0,6,1,1,2,1,1,0,0,0.0,0,0,0,0,0.0,0,2695.0,5.604,2218.0,5.88,,,1731.0,20.22,2205.0,64.46,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,474.2,381.9,183.7,101.5,34.2,0,0,,0,N,1,1.057,1.43,,7.542,42.97,40043571,40043571-26,0,0,3.09,2.97,3.03,3.07,18.82,134155372.0,1,83.20218,-0.350347,4078.0,90.13,4660.0,90.14,4100.0,109.5,Gaia DR3 3220752033461321984,83.20215989973,-0.3503709256,0.0,0.0,77.0,1636148068921376768,3220752033461321984,1808128028,0.0798,0.0662,2.7543,0.1032,26.6807,2.135,1.847,0.099,-1.07,0.082,0.0911,-0.1944,-0.3998,-0.1349,-0.3447,-0.0647,-0.6827,0.0903,0.4084,-0.0267,335,0,333,2,0.5991,377.94,0.131,0.42512,31,False,1.223,,,,,,,,39,19,0.141928,41,0.007955,38.41,1,0,1.022,0,332,2237.71207,3.03496,737.312,17.312857,0.003124,35,256.626,9.60636,26.7141,19.315292,0.040738,37,3171.97,17.3197,183.142,15.994573,0.007031,1.532,0.0,0.0,0.0,1.0,0,3.32072,2.002436,1.318284,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999982,3295.6,3277.5,3332.8,4.5805,4.5586,4.5944,0.4798,0.4563,0.5833,293.7577,287.4277,298.8162,0.9964,0.9554,1.0374,0.6039,0.5788,0.6292,0.4532,0.4362,0.471,MARCS,83.20215168882,-0.35036617218,1.610086,1.355718,-0.0155,0.360035,12.544982424197052,5.205036128246039,12.27146633823958,4.931520042288568,,,11.421910430104614,4.081964134153601,8.780276404659856,1.440330108708844
5280,SSTSL2 J054438.11+092557.8,0,0,86.158818,9.432748,196.697511,-10.228135,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,2428.0,3.574,1950.0,3.732,1470.0,10.44,1244.0,10.6,2690.0,57.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.4,523.9,140.8,146.9,47.1,0,0,0.0,0,N,1,0.6679,0.9424,3.011,4.634,133.9,40017071,40017071-6,0,0,6.61,9.21,7.12,9.79,87.06,585261540.0,1,86.15883,9.43273,3678.0,91.46,4546.0,104.7,3637.0,113.9,Gaia DR3 3336256103621173504,86.15884771707,9.43271603533,0.0,0.0,85.0,1636148068921376768,3336256103621173504,4445407,0.0662,0.0502,2.3646,0.089,26.5753,2.865,1.832,0.081,-2.203,0.056,0.0532,-0.1574,-0.1381,-0.0167,-0.2856,0.1908,-0.7974,0.1241,0.453,-0.1391,631,0,628,3,0.6717,703.79,0.014,0.0079948,31,False,1.229,,,,,,,,73,18,0.114016,73,0.02927,1.273,0,0,1.019,0,624,2510.02791,2.07228,1211.24,17.188171,0.002897,68,348.035,8.63654,40.298,18.984484,0.027087,67,3421.42,11.3547,301.322,15.912379,0.005222,1.502,0.0,4.0,0.0,3.0,0,3.072104,1.796312,1.275792,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999739,3430.2,3426.0,3434.5,4.2392,4.2298,4.2465,0.1582,0.1501,0.1657,460.2605,457.6044,464.1702,1.3519,1.338,1.367,0.8419,0.8332,0.8514,0.5841,0.5786,0.5901,MARCS,86.15883946253,9.43272582552,1.299689,0.94083,-0.1412,0.156139,12.658257641995895,4.343239117386199,12.41128366436614,4.096265139756444,12.233451264013588,3.918432739403892,11.780602148906098,3.4655836242964018,8.56441718916348,0.2493986645537838
5291,SSTSL2 J053313.23-041650.7,0,0,83.305166,-4.28075,207.717336,-19.334619,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,3188.0,6.035,3236.0,5.821,2728.0,12.26,2347.0,17.05,1902.0,144.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.6,545.8,216.9,179.5,13.2,0,0,0.0,0,N,1,0.9273,1.203,4.016,5.295,91.46,40044081,40044081-104,0,0,6.17,4.22,6.36,3.92,12.54,134170351.0,1,83.30519,-4.280772,2010.0,74.05,2325.0,87.79,2379.0,100.8,Gaia DR3 3209842159398267008,83.30519260098,-4.28077048086,0.0,0.0,79.0,1636148068921376768,3209842159398267008,143716135,0.0973,0.0854,2.7969,0.1056,26.4933,2.497,1.488,0.116,-2.005,0.1,0.0529,-0.2161,-0.4481,-0.0352,-0.2424,-0.0172,-0.6589,-0.0099,0.0941,0.0153,469,0,468,1,0.1155,510.03,0.0,1.868e-15,31,False,1.217,,,,,,,,54,21,0.16877,57,0.1167,30.51,0,0,1.003,0,429,941.23172,11.9417,78.819,18.253126,0.014048,48,203.275,19.8261,10.2529,19.56833,0.105932,53,1278.27,34.9049,36.6213,16.981342,0.029888,1.574,0.0,5.0,0.0,1.0,0,2.586988,1.315205,1.271784,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999877,3164.9,3161.9,3171.8,4.8084,4.7971,4.8132,0.7976,0.7937,0.7996,353.5742,348.7902,358.9589,0.0068,0.0017,0.0173,0.0041,0.001,0.0105,0.0032,0.0008,0.0082,MARCS,83.30518596951,-4.28076157055,1.905628,1.651963,0.0172,0.120648,12.36258356619376,4.620180729149572,11.861348910421848,4.118946073377661,11.562133685922927,3.8197308488787396,11.091370375796616,3.3489675387524294,8.940771607666013,1.1983687706218262
5321,SSTSL2 J054404.60+063958.6,0,0,86.019192,6.666281,199.073833,-11.721649,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,2963.0,5.96,2371.0,7.468,1765.0,17.67,1406.0,19.71,1602.0,232.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.4,305.0,121.0,88.6,6.9,0,0,2.0,0,N,1,0.9753,1.32,4.538,6.708,132.4,40045551,40045551-6,0,0,2.04,3.06,1.91,3.06,5.68,715281547.0,1,86.01921,6.666283,3988.0,117.6,5248.0,169.2,4406.0,121.7,Gaia DR3 3333286842406065280,86.01918179437,6.66629280445,0.0,0.0,125.0,1636148068921376768,3333286842406065280,1364480867,0.0924,0.0768,2.3144,0.0882,26.2509,3.724,-3.228,0.119,-1.856,0.079,-0.5303,-0.3207,-0.528,0.5393,0.1938,0.6353,-0.8649,0.2801,-0.0737,-0.5774,440,0,438,2,1.0228,495.85,0.117,0.4669,31,False,1.239,,,,,,,,51,18,0.199518,53,0.02886,175.4,0,0,1.034,0,436,2585.07736,4.43617,582.728,17.156183,0.003326,45,384.304,7.79321,49.3127,18.876854,0.022193,45,3437.36,19.1877,179.144,15.907333,0.007143,1.478,0.0,2.0,0.0,1.0,0,2.969521,1.720671,1.24885,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999324,3466.1,3462.1,3468.9,4.0289,4.0145,4.0452,-0.5644,-0.5797,-0.5453,442.7684,436.0093,450.0942,1.769,1.7534,1.7838,1.1297,1.1197,1.1393,0.7199,0.7142,0.7253,MARCS,86.01919624068,6.6663010544,1.953537,1.337388,-0.5955,0.056014,12.442050219303818,4.211167128859158,12.199041307826963,3.968158217382303,12.034882826574426,3.803999736129766,11.647689798083585,3.4168067076389246,9.127141609798953,0.8962585193542925
5329,SSTSL2 J215242.47+623429.4,0,0,328.176994,62.574837,103.907296,6.504353,1,0,7,1,1,1,1,1,2,2,0.0,0,0,0,0,0.0,0,1212.0,2.332,780.8,1.848,519.9,7.535,333.0,7.501,535.1,72.31,0.0,0.0,0.0,0.0,0.0,1.05,0.98,0.0,0.0,0.0,487.0,448.8,91.8,53.0,7.4,2,2,0.0,0,N,1,0.3872,0.5335,3.084,2.885,41.4,40045000,40045000-0,0,0,5.27,4.88,4.94,4.19,18.61,765750501.0,1,328.177,62.57481,2466.0,97.67,3031.0,136.8,2421.0,111.5,Gaia DR3 2204368982315020928,328.17714420941,62.57486840365,0.0,0.0,95.0,1636148068921376768,2204368982315020928,1091629216,0.0521,0.0452,1.3373,0.051,26.2145,19.269,11.862,0.068,15.185,0.057,-0.0233,-0.0539,0.0309,-0.2994,0.0669,-0.3074,-0.1625,-0.147,0.0899,-0.0507,367,0,366,1,-0.2325,371.46,0.0,0.0,31,False,1.316,,,,,,,,42,27,0.096066,47,0.008474,44.89,1,0,0.99,0,363,2894.03111,2.09186,1383.47,17.03361,0.002865,44,727.194,9.95901,73.0187,18.184418,0.015129,43,3228.54,11.7178,275.525,15.975381,0.00546,1.367,0.0,0.0,0.0,1.0,0,2.209037,1.150808,1.058228,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999527,3649.7,3625.4,3683.1,4.1971,4.102,4.298,-0.7383,-0.7952,-0.6526,597.8257,503.6586,630.584,0.8958,0.8529,0.9427,0.6158,0.5849,0.6487,0.343,0.3259,0.361,PHOENIX,328.17702974518,62.57480091619,1.092743,0.918468,-0.0211,0.273523,13.412622798428277,4.529749893220158,13.405020681125846,4.522147775917727,13.36194505730008,4.479072152091961,13.211542516027299,4.32866961081918,10.317710511733864,1.434837606525745
5352,SSTSL2 J052944.68-013558.6,0,0,82.436168,-1.599617,204.778673,-18.854869,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,2259.0,6.78,1873.0,5.934,1476.0,20.8,1161.0,21.25,1626.0,82.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.8,324.3,81.1,75.4,19.8,0,0,0.0,0,N,1,1.157,1.536,7.0,7.99,65.43,40043571,40043571-10,0,0,3.08,3.09,3.09,3.19,22.77,134073445.0,1,82.43616,-1.599581,2935.0,86.5,3535.0,114.0,2943.0,132.8,Gaia DR3 3220223679469768192,82.43613475755,-1.59961296364,0.0,0.0,122.0,1636148068921376768,3220223679469768192,1512981392,0.0848,0.0739,2.9394,0.1126,26.0987,1.742,0.898,0.103,-1.493,0.092,-0.2874,0.2363,-0.2014,0.2686,-0.3334,0.2507,-0.6727,-0.0258,0.4254,-0.3343,390,0,389,1,1.935,466.68,0.342,2.4902,31,False,1.248,,,,,,,,45,20,0.166239,45,0.004353,17.19,1,0,1.07,0,369,1878.03033,6.28373,298.872,17.50311,0.004559,38,328.97,13.9727,23.5437,19.045652,0.0462,40,2561.31,34.0855,75.1436,16.226742,0.014935,1.539,0.0,16.0,0.0,17.0,0,2.818911,1.542542,1.276369,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999324,3476.2,3472.0,3480.5,4.7217,4.7193,4.7239,0.4075,0.3973,0.4176,327.4702,325.2926,330.0903,0.9802,0.9557,1.0104,0.6168,0.6012,0.6359,0.4306,0.4205,0.4428,MARCS,82.43613076538,-1.59960632764,1.661446,1.517518,-0.3455,0.120505,12.736588770703037,5.160729845467188,12.455025749334341,4.879166824098492,12.22902870716647,4.653169781930622,11.855572550446663,4.279713625210814,9.110996536024377,1.535137610788528
5354,SSTSL2 J053831.98-065239.0,0,0,84.633251,-6.877521,210.805221,-19.32713,1,0,7,1,1,1,1,1,2,2,2.0,0,0,0,0,0.0,0,14480.0,10.69,13000.0,11.69,12020.0,23.73,11010.0,17.67,10390.0,147.3,0.0,0.0,0.0,0.0,0.0,0.98,0.98,1.05,0.0,0.0,1232.3,993.8,449.9,598.5,70.5,0,0,0.0,0,N,1,1.004,1.235,4.595,6.265,77.34,40044081,40044081-66,0,0,3.94,6.52,4.09,6.97,11.37,1232249738.0,1,84.63324,-6.877518,16260.0,389.4,23790.0,525.9,22000.0,466.0,Gaia DR3 3016861071108045952,84.63323519077,-6.87749732165,0.0,0.0,58.0,1636148068921376768,3016861071108045952,1523673790,0.0706,0.0652,2.7311,0.1047,26.0776,0.812,0.387,0.086,-0.714,0.074,0.1613,-0.0054,0.0073,-0.0469,-0.2341,-0.0306,-0.2768,0.1977,0.1979,-0.0509,428,0,421,7,47.2501,3991.1,0.856,92.343,31,True,1.251,,,,,,,,50,21,0.12091,51,0.02965,118.7,1,0,3.025,0,415,8825.72252,49.3387,178.88,15.822991,0.006666,48,1368.09,37.4479,36.5331,17.498257,0.02985,49,11803.2,175.618,67.2094,14.5679,0.016591,1.492,0.0,1.0,1.0,0.0,0,2.930357,1.675265,1.255092,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999798,3568.0,3564.5,3571.8,3.9855,3.984,3.9876,-0.3966,-0.4102,-0.381,276.7725,274.821,278.65,2.1221,2.1104,2.1354,1.3611,1.3534,1.37,0.85,0.8458,0.8546,MARCS,84.63323345854,-6.87749414977,1.383289,1.203291,-0.0456,0.102269,10.719457943351125,3.5088432603011395,10.351511812005343,3.1408971289553573,9.951983431717228,2.7413687486672416,9.41318480236372,2.2025701193137337,7.0972590202765575,-0.11335566277342846
5389,SSTSL2 J054614.48+002024.3,0,0,86.56035,0.34011,205.027741,-14.303958,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,3789.0,6.937,2959.0,6.812,2371.0,15.42,1808.0,15.83,4712.0,43.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.1,408.5,148.9,136.8,107.5,0,0,0.0,0,N,1,0.9756,1.26,4.684,6.337,47.35,40020271,40020271-16,0,0,4.91,4.79,4.95,4.73,33.83,639311129.0,1,86.56033,0.340103,4643.0,115.5,7027.0,187.7,6415.0,135.9,Gaia DR3 3219209276913487488,86.56037156218,0.34009127079,0.0,0.0,119.0,1636148068921376768,3219209276913487488,1095821177,0.0859,0.0744,2.4557,0.095,25.8531,0.248,-0.178,0.11,-0.173,0.082,-0.2245,-0.0477,-0.375,0.2818,-0.105,0.3589,-0.7458,0.167,0.191,-0.2882,394,0,394,0,-1.1178,532.16,0.384,4.1978,95,False,,1.1841,0.0188,-0.144,-0.068,0.039,-0.05,0.113,46,20,0.169499,46,0.01993,7.783,0,0,0.959,0,391,2156.81128,3.2669,660.201,17.352837,0.003209,44,210.91,6.52643,32.3163,19.528297,0.033713,40,3151.66,11.3035,278.822,16.001547,0.005427,1.559,0.0,2.0,0.0,1.0,0,3.526751,2.175461,1.35129,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999998,3514.9,3508.8,3521.6,4.182,4.151,4.2079,0.1557,0.1441,0.1677,395.3515,385.6451,406.5973,2.7874,2.7612,2.8229,1.7069,1.6902,1.7292,1.1511,1.142,1.1638,MARCS,86.56037235147,0.34009204135,1.800966,1.368724,-0.3038,0.102817,12.175067834816462,4.1901508803669305,11.958507779870853,3.973590825421322,11.71441571593856,3.7294987614890296,11.374657034444738,3.3897400799952067,7.955784684721888,-0.02913226972764349
5405,SSTSL2 J054204.07-090842.5,0,1,85.516991,-9.145158,213.373185,-19.535472,1,0,7,1,1,1,1,1,2,2,2.0,0,0,0,0,0.0,0,9452.0,7.624,9354.0,8.068,8102.0,17.34,8206.0,12.54,16220.0,138.1,0.0,0.0,0.0,0.0,0.0,1.02,1.02,1.05,0.0,0.0,1141.3,1040.8,422.6,632.5,117.4,2,2,0.0,0,N,1,0.8667,1.093,3.549,4.885,87.02,40044081,40044081-30,0,0,4.08,10.54,4.2,11.54,16.69,1308432209.0,1,85.51713,-9.145112,5082.0,112.3,8410.0,209.1,9436.0,226.0,Gaia DR3 3012277550728658048,85.51713625645,-9.14512408824,0.0,0.0,53.0,1636148068921376768,3012277550728658048,1736878757,0.0652,0.0598,2.1537,0.0837,25.7436,1.24,0.255,0.083,-1.214,0.073,0.2831,-0.1111,-0.2897,-0.222,-0.2393,-0.1923,-0.5591,0.0851,0.2424,0.1904,431,0,429,2,-0.4368,462.75,0.08,0.15183,31,False,1.215,,,,,,,,50,23,0.126333,50,0.005658,9.247,0,0,0.984,0,427,2065.77821,4.39748,469.764,17.399658,0.003596,45,218.727,7.81429,27.9907,19.488785,0.038889,45,2933.47,20.9896,139.758,16.079443,0.008639,1.526,0.0,0.0,0.0,0.0,0,3.409342,2.089127,1.320215,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999996,3648.8,3637.6,3666.2,4.0203,4.0036,4.0563,-0.2446,-0.2592,-0.226,421.1512,409.4429,428.8072,3.5622,3.5321,3.593,2.2333,2.2137,2.2544,1.3716,1.3621,1.3824,PHOENIX,85.51713510717,-9.14511869436,1.349623,1.205628,0.2027,0.530514,11.182570065603116,3.060379853208584,10.708876778841221,2.586686566446689,10.380264003765106,2.258073791370574,9.732324318215863,1.6101341058213308,6.6136707644816575,-1.5085194479128745
5442,SSTSL2 J053854.92-070710.8,0,1,84.728868,-7.119671,211.07983,-19.349548,1,0,7,1,1,1,1,1,2,2,2.0,0,0,0,0,0.0,0,9140.0,7.942,8215.0,8.567,7312.0,21.45,7035.0,16.22,6470.0,106.4,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.98,0.0,0.0,1053.5,886.2,297.1,471.1,60.8,0,0,0.0,0,N,1,0.9251,1.174,4.4,5.656,75.01,40044081,40044081-59,0,0,6.32,4.7,5.98,5.2,11.33,1232253971.0,1,84.72887,-7.119701,5639.0,155.8,9808.0,252.9,10010.0,239.7,Gaia DR3 3016101652170495104,84.72887817923,-7.11967179698,0.0,0.0,46.0,1636148068921376768,3016101652170495104,612657299,0.0675,0.0667,2.4348,0.0953,25.5515,1.119,0.003,0.083,-1.119,0.075,0.3281,-0.1015,-0.2363,-0.1382,-0.3034,-0.1287,-0.4591,0.1817,0.1547,0.1585,393,0,389,4,-1.0987,419.0,0.105,0.24092,31,False,1.199,,,,,,,,45,22,0.125405,47,0.1517,99.92,0,0,0.96,0,353,1936.87046,10.8456,178.586,17.469616,0.006675,39,185.127,8.54698,21.6599,19.66987,0.050204,41,2888.17,74.1211,38.9655,16.09634,0.028119,1.587,0.0,0.0,1.0,1.0,0,3.57353,2.200254,1.373276,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,1.0,3615.5,3596.4,3634.7,3.9973,3.9937,4.0059,-0.3848,-0.4418,-0.3322,333.0735,325.1485,339.0647,4.4157,4.3583,4.4738,2.7257,2.6882,2.7645,1.6907,1.6727,1.7093,MARCS,84.72887816495,-7.1196668244,1.347864,1.22868,0.1669,0.036476,11.219013858669367,3.606313455069234,10.849851273344733,3.2371508697445996,10.49165414406959,2.8789537404694574,9.899492845366186,2.2867924417660532,7.611537187497749,-0.0011632161023840126
5450,SSTSL2 J053513.54-064803.1,0,0,83.806455,-6.80087,210.34448,-20.028246,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,2265.0,2.853,1767.0,2.547,1437.0,6.871,1343.0,10.5,2489.0,58.28,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,737.9,680.5,242.5,158.0,42.7,0,0,0.0,0,N,1,0.5421,0.6878,2.556,4.407,80.64,40044081,40044081-68,0,0,10.62,9.85,10.99,10.11,48.6,1252325059.0,1,83.80648,-6.800884,3637.0,107.2,3996.0,110.4,3336.0,101.4,Gaia DR3 3016549046032159232,83.806486748,-6.80087047397,0.0,0.0,91.0,1636148068921376768,3016549046032159232,148180461,0.0698,0.0649,2.5621,0.1004,25.5261,1.161,1.156,0.087,0.106,0.075,-0.0023,-0.1055,-0.0747,0.1048,-0.1871,0.1184,-0.349,0.1258,0.1053,-0.0886,327,0,325,2,0.7474,384.68,0.013,0.0032044,31,False,1.21,,,,,,,,38,21,0.123085,39,0.007245,113.0,0,0,1.029,0,324,1919.58695,2.58463,742.692,17.479347,0.003119,32,203.281,10.1162,20.0946,19.568298,0.054103,36,2716.55,11.3378,239.601,16.162851,0.005901,1.521,0.0,0.0,0.0,1.0,0,3.405447,2.088951,1.316496,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999991,3427.1,3422.9,3431.5,4.1995,4.1898,4.2077,0.3954,0.3913,0.3982,488.6702,484.2727,493.4163,1.6021,1.5749,1.6311,0.9716,0.9548,0.9894,0.7153,0.7043,0.7271,MARCS,83.80648157465,-6.80087094407,1.400683,1.23031,-0.0977,0.113501,12.733708832131818,4.288629553301224,12.518278819005523,4.0731995401749295,12.258102680548467,3.8130234017178726,11.69746306812131,3.2523837892907164,8.648735647648017,0.20365636881742333
